,User-ID,ISBN,Book-Rating
427424,271711,1573229326,9
427490,271836,345312507X,8
427546,271935,8877827025,6
427559,271959,067169863X,9
427564,271980,345386980X,8
427580,272001,1558747966,9
427595,272016,044651652X,8
427749,272225,067102423X,8
427883,272349,068484267X,3
427938,272407,1400031346,9
427993,272462,1853260002,7
427994,272462,1853260568,8
428150,272573,044023722X,9
428290,272715,1853260606,8
428340,272786,059035342X,9
428354,272810,043935806X,10
428476,272962,1573229326,4
428502,272986,1400031346,10
428549,273053,8427202679,7
428551,273054,1400031354,8
428593,273086,034540288X,9
428660,273113,037348397X,5
428728,273113,051511779X,5
428737,273113,051512317X,5
428747,273113,051513287X,5
428749,273113,051513628X,5
428790,273113,1551660504,5
428816,273140,044651652X,9
428820,273155,8483105365,8
428924,273252,051511779X,3
428965,273307,1558745157,7
428975,273318,044023722X,8
429009,273344,034536676X,10
429073,273391,1573928275,10
429154,273486,3453196155,8
429181,273520,3453061187,8
429187,273535,051513287X,7
429353,273718,1853260282,6
429393,273796,1853260290,6
429498,273906,325721605X,8
429499,273906,3257218370,10
429558,273934,059035342X,10
429672,273993,059045370X,5
429676,273993,059048351X,5
429809,274004,1400034779,8
429866,274052,039915079X,10
429906,274061,034529873X,10
430038,274061,067102423X,10
430039,274061,067103264X,10
430044,274061,067169863X,10
430099,274061,1880448483,10
430197,274111,8877828528,10
430198,274111,888451049X,8
430279,274186,8466302948,1
430338,274220,3453071174,8
430339,274220,3453169247,9
430501,274301,068484267X,10
430594,274308,8478884459,9
430595,274308,8478885196,10
430630,274325,1573229571,7
430673,274380,059035342X,9
430727,274393,068487217X,9
430811,274428,1400034779,9
430851,274466,1853261858,8
431043,274648,1558744150,7
431278,274842,345309221X,5
431354,274925,1551665956,6
431431,275020,044809553X,5
431470,275050,044651652X,6
431492,275075,034540288X,9
431592,275175,155874262X,10
431596,275179,1400034779,10
431610,275195,042515601X,8
431629,275210,1400034779,8
431766,275305,044651652X,5
431844,275374,044651652X,8
431850,275380,1400031354,10
431887,275401,043935806X,9
432071,275519,1573229571,7
432102,275573,3257218370,10
432106,275573,3453198875,7
432297,275800,044023722X,8
432318,275825,014017737X,4
432427,275933,1558743669,10
432435,275953,1573229326,10
432500,275970,044651652X,6
432591,275970,9626340762,8
432621,276017,044023722X,8
432681,276038,044651652X,10
432708,276042,8478445137,10
432725,276050,034538475X,5
432751,276050,067102423X,8
432777,276071,044023722X,10
432785,276077,043935806X,10
432789,276077,846630665X,10
432790,276077,8478885196,10
432841,276165,037542217X,10
432848,276165,043935806X,10
432861,276165,051513628X,10
432932,276231,039915079X,8
432971,276236,1567407617,5
433067,276329,8445071769,7
433107,276401,006019491X,7
433165,276463,067188803X,8
433170,276463,1400031362,8
433180,276487,840147468X,6
433457,276641,1572703164,8
433521,276670,1573227331,7
